_fila_bronze,errores_bloqueantes,calidad_motivo,calidad_estado,clave_lectura_bronze,clave_lectura_normalizada,timestamp_original,viaje_id_original,order_id_original,camion_id_original,producto_id_original,temperatura_cabina_c_original,temp_unit_original,humedad_cabina_pct_original,desviacion_termica_flag_original,desviacion_proximos_60min_flag_original,timestamp_utc_normalizado,temperatura_c_normalizada,lectura_clave_duplicada,ocurrencias_clave_lectura,corresponde_wms_silver,corresponde_producto_silver,corresponde_flota_silver,motivos_transformacion,motivos_imputacion,banderas_informativas,conteo_transformaciones,conteo_errores_bloqueantes,conteo_banderas_informativas
28898,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00409 | 2026-08-14 18:19:00,VIA-00409 | 2026-08-14 22:19:00+00:00,2026-08-14 18:19:00,VIA-00409,ORD-2026-00947,CAM-28,PROD-003,21.05,C,45.7,0,0,2026-08-14 22:19:00+00:00,21.05,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28899,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00360 | 2026-08-06 00:41:00,VIA-00360 | 2026-08-06 04:41:00+00:00,2026-08-06 00:41:00,VIA-00360,ORD-2026-01444,CAM-19,PROD-003,20.09,C,46.5,0,0,2026-08-06 04:41:00+00:00,20.09,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28900,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00123 | 2026-08-04 06:17:00,VIA-00123 | 2026-08-04 10:17:00+00:00,2026-08-04 06:17:00,VIA-00123,ORD-2026-03892,CAM-10,PROD-054,-17.46,C,79.1,0,0,2026-08-04 10:17:00+00:00,-17.46,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28901,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01024 | 2026-08-29 02:29:00,VIA-01024 | 2026-08-29 06:29:00+00:00,2026-08-29 02:29:00,VIA-01024,ORD-2026-04021,CAM-20,PROD-039,16.64,C,53.8,0,0,2026-08-29 06:29:00+00:00,16.64,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28902,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00885 | 2026-08-26 04:37:00,VIA-00885 | 2026-08-26 08:37:00+00:00,2026-08-26 04:37:00,VIA-00885,ORD-2026-07094,CAM-08,PROD-036,5.11,C,75.9,0,0,2026-08-26 08:37:00+00:00,5.11,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28903,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00265 | 2026-08-26 12:40:00,VIA-00265 | 2026-08-26 16:40:00+00:00,2026-08-26 12:40:00,VIA-00265,ORD-2026-04491,CAM-19,PROD-041,-17.98,C,72.9,0,0,2026-08-26 16:40:00+00:00,-17.98,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28904,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01036 | 2026-08-16 04:08:00,VIA-01036 | 2026-08-16 08:08:00+00:00,2026-08-16 04:08:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-18.99,C,61.0,0,0,2026-08-16 08:08:00+00:00,-18.99,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28905,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00871 | 2026-08-10 09:33:00,VIA-00871 | 2026-08-10 13:33:00+00:00,2026-08-10 09:33:00,VIA-00871,ORD-2026-05637,CAM-24,PROD-030,22.6,C,56.9,0,0,2026-08-10 13:33:00+00:00,22.6,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28906,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00079 | 2026-08-12 13:15:00,VIA-00079 | 2026-08-12 17:15:00+00:00,2026-08-12 13:15:00,VIA-00079,ORD-2026-03382,CAM-30,PROD-016,17.05,C,40.6,0,0,2026-08-12 17:15:00+00:00,17.05,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28907,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00967 | 2026-08-15 14:59:00,VIA-00967 | 2026-08-15 18:59:00+00:00,2026-08-15 14:59:00,VIA-00967,ORD-2026-03341,CAM-02,PROD-052,2.95,C,75.8,0,0,2026-08-15 18:59:00+00:00,2.95,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28908,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00753 | 2026-08-25 06:10:00,VIA-00753 | 2026-08-25 10:10:00+00:00,2026-08-25 06:10:00,VIA-00753,ORD-2026-01152,CAM-10,PROD-036,4.03,C,84.1,0,0,2026-08-25 10:10:00+00:00,4.03,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28909,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00297 | 2026-08-11 19:05:00,VIA-00297 | 2026-08-11 23:05:00+00:00,2026-08-11 19:05:00,VIA-00297,ORD-2026-06424,CAM-03,PROD-024,20.21,C,45.0,0,0,2026-08-11 23:05:00+00:00,20.21,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28910,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00040 | 2026-08-07 13:29:00,VIA-00040 | 2026-08-07 17:29:00+00:00,2026-08-07 13:29:00,VIA-00040,ORD-2026-02804,CAM-20,PROD-060,-17.72,C,79.1,0,0,2026-08-07 17:29:00+00:00,-17.72,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28911,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00101 | 2026-08-23 00:04:00,VIA-00101 | 2026-08-23 04:04:00+00:00,2026-08-23 00:04:00,VIA-00101,ORD-2026-04951,CAM-12,PROD-029,18.08,C,41.2,0,0,2026-08-23 04:04:00+00:00,18.08,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28912,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00037 | 2026-08-01 01:56:00,VIA-00037 | 2026-08-01 05:56:00+00:00,2026-08-01 01:56:00,VIA-00037,ORD-2026-01721,CAM-01,PROD-001,3.53,C,72.0,0,0,2026-08-01 05:56:00+00:00,3.53,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28913,IOT-NUL-001 | IOT-CLA-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-00124 | 2026-08-19 13:56:00,VIA-00124 | 2026-08-19 17:56:00+00:00,2026-08-19 13:56:00,VIA-00124,ORD-2026-03143,CAM-18,PROD-029,,C,55.8,0,0,2026-08-19 17:56:00+00:00,,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,2,0
28914,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00209 | 2026-08-27 00:06:00,VIA-00209 | 2026-08-27 04:06:00+00:00,2026-08-27 00:06:00,VIA-00209,ORD-2026-05108,CAM-11,PROD-008,-18.24,C,84.3,0,1,2026-08-27 04:06:00+00:00,-18.24,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28915,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01064 | 2026-08-28 08:15:00,VIA-01064 | 2026-08-28 12:15:00+00:00,2026-08-28 08:15:00,VIA-01064,ORD-2026-01024,CAM-09,PROD-039,21.12,C,53.2,0,0,2026-08-28 12:15:00+00:00,21.12,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28916,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01003 | 2026-08-27 04:18:00,VIA-01003 | 2026-08-27 08:18:00+00:00,2026-08-27 04:18:00,VIA-01003,ORD-2026-06727,CAM-20,PROD-023,4.3,C,70.4,0,0,2026-08-27 08:18:00+00:00,4.3,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28917,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00693 | 2026-08-01 21:03:00,VIA-00693 | 2026-08-02 01:03:00+00:00,2026-08-01 21:03:00,VIA-00693,ORD-2026-02485,CAM-15,PROD-008,-19.34,C,74.1,0,0,2026-08-02 01:03:00+00:00,-19.34,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28918,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00686 | 2026-08-13 22:04:00,VIA-00686 | 2026-08-14 02:04:00+00:00,2026-08-13 22:04:00,VIA-00686,ORD-2026-03138,CAM-08,PROD-053,3.85,C,71.9,0,0,2026-08-14 02:04:00+00:00,3.85,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28919,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00946 | 2026-08-01 22:36:00,VIA-00946 | 2026-08-02 02:36:00+00:00,2026-08-01 22:36:00,VIA-00946,ORD-2026-05672,CAM-20,PROD-053,4.13,C,65.5,0,0,2026-08-02 02:36:00+00:00,4.13,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28920,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00260 | 2026-08-02 21:34:00,VIA-00260 | 2026-08-03 01:34:00+00:00,2026-08-02 21:34:00,VIA-00260,ORD-2026-02932,CAM-30,PROD-002,21.86,C,50.1,0,0,2026-08-03 01:34:00+00:00,21.86,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28921,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00801 | 2026-08-26 00:48:00,VIA-00801 | 2026-08-26 04:48:00+00:00,2026-08-26 00:48:00,VIA-00801,ORD-2026-05376,CAM-26,PROD-055,23.06,C,47.9,0,0,2026-08-26 04:48:00+00:00,23.06,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
